,Unnamed: 0_x,tconst,genres,Unnamed: 0_y,title_type,primary_title,original_title,year,runtime_minutes,simple_title,average_rating,num_votes,timestamp,release_date
176,176,tt0075292,Comedy,89,movie,Summer,Suvi,1976.0,81.0,summer,7.7,793,01/01/24 16:30,04/01/24
177,177,tt0075292,Drama,89,movie,Summer,Suvi,1976.0,81.0,summer,7.7,793,01/01/24 16:30,04/01/24
178,178,tt0076524,Drama,90,movie,Summer Paradise,Paradistorg,1977.0,113.0,summer paradise,6.0,153,01/01/24 16:30,04/01/24
179,179,tt0076765,Drama,91,movie,Shadows of a Hot Summer,Stíny horkého léta,1978.0,100.0,shadows of a hot summer,7.4,336,01/01/24 16:30,04/01/24
180,180,tt0076765,Thriller,91,movie,Shadows of a Hot Summer,Stíny horkého léta,1978.0,100.0,shadows of a hot summer,7.4,336,01/01/24 16:30,04/01/24
181,181,tt0076779,Drama,92,movie,Summer Affair,Il sole nella pelle,1971.0,91.0,summer affair,5.5,234,01/01/24 16:30,04/01/24
182,182,tt0076779,Romance,92,movie,Summer Affair,Il sole nella pelle,1971.0,91.0,summer affair,5.5,234,01/01/24 16:30,04/01/24
183,183,tt0076780,Drama,93,movie,Summer City,Summer City,1977.0,83.0,summer city,3.9,765,01/01/24 16:30,04/01/24
184,184,tt0076780,Thriller,93,movie,Summer City,Summer City,1977.0,83.0,summer city,3.9,765,01/01/24 16:30,04/01/24
185,185,tt0076782,Drama,94,movie,Summerfield,Summerfield,1977.0,95.0,summerfield,6.8,415,01/01/24 17:30,04/01/24
186,186,tt0076782,Mystery,94,movie,Summerfield,Summerfield,1977.0,95.0,summerfield,6.8,415,01/01/24 17:30,04/01/24
187,187,tt0076782,Thriller,94,movie,Summerfield,Summerfield,1977.0,95.0,summerfield,6.8,415,01/01/24 17:30,04/01/24
188,188,tt0076816,Comedy,95,tvMovie,Things We Did Last Summer,Things We Did Last Summer,1978.0,50.0,things we did last summer,6.8,121,01/01/24 17:30,04/01/24
189,189,tt0076816,Music,95,tvMovie,Things We Did Last Summer,Things We Did Last Summer,1978.0,50.0,things we did last summer,6.8,121,01/01/24 17:30,04/01/24
190,190,tt0077152,Comedy,96,movie,Almost Summer,Almost Summer,1978.0,88.0,almost summer,5.7,353,01/01/24 17:30,04/01/24
191,191,tt0077372,Adventure,97,movie,Corvette Summer,Corvette Summer,1978.0,105.0,corvette summer,5.7,3933,01/01/24 17:30,04/01/24
192,192,tt0077372,Comedy,97,movie,Corvette Summer,Corvette Summer,1978.0,105.0,corvette summer,5.7,3933,01/01/24 17:30,04/01/24
193,193,tt0078330,Horror,98,tvMovie,Summer of Fear,Stranger in Our House,1978.0,98.0,summer of fear,5.5,3092,01/01/24 17:30,04/01/24
194,194,tt0078330,Thriller,98,tvMovie,Summer of Fear,Stranger in Our House,1978.0,98.0,summer of fear,5.5,3092,01/01/24 17:30,04/01/24
195,195,tt0078340,Comedy,99,movie,Summer Night Fever,Summer Night Fever,1978.0,103.0,summer night fever,4.5,257,01/01/24 17:30,04/01/24
196,196,tt0078341,Drama,100,tvMovie,Summer of My German Soldier,Summer of My German Soldier,1978.0,100.0,summer of my german soldier,7.8,466,01/01/24 17:30,04/01/24
197,197,tt0078341,Romance,100,tvMovie,Summer of My German Soldier,Summer of My German Soldier,1978.0,100.0,summer of my german soldier,7.8,466,01/01/24 17:30,04/01/24
198,198,tt0078341,War,100,tvMovie,Summer of My German Soldier,Summer of My German Soldier,1978.0,100.0,summer of my german soldier,7.8,466,01/01/24 17:30,04/01/24
199,199,tt0079423,Romance,101,movie,A Summer of Love,En kärleks sommar,1979.0,98.0,a summer of love,5.3,95,01/01/24 17:30,04/01/24
200,200,tt0079965,Comedy,102,movie,Summer Camp,Summer Camp,1979.0,85.0,summer camp,3.7,574,01/01/24 17:30,04/01/24
201,201,tt0080013,Drama,103,movie,That Summer!,That Summer!,1979.0,94.0,that summer,6.4,161,01/01/24 17:30,04/01/24
202,202,tt0080534,Drama,104,movie,Summer Showers,Chuvas de Verão,1978.0,93.0,summer showers,7.1,232,01/01/24 17:30,04/01/24
203,203,tt0080611,Drama,105,movie,Last Summer,Dernier été,1981.0,85.0,last summer,6.6,125,01/01/24 17:30,04/01/24
204,204,tt0081069,Drama,106,tvMovie,The Long Days of Summer,The Long Days of Summer,1980.0,100.0,the long days of summer,6.3,59,01/01/24 17:30,05/01/24
205,205,tt0082233,Drama,107,movie,A Dangerous Summer,A Dangerous Summer,1982.0,100.0,a dangerous summer,3.4,272,01/01/24 17:30,05/01/24
206,206,tt0082233,Thriller,107,movie,A Dangerous Summer,A Dangerous Summer,1982.0,100.0,a dangerous summer,3.4,272,01/01/24 17:30,05/01/24
207,207,tt0082746,Comedy,108,tvMovie,A Midsummer Night's Dream,A Midsummer Night's Dream,1981.0,112.0,a midsummer nights dream,6.7,341,01/01/24 17:30,05/01/24
208,208,tt0082902,Comedy,109,movie,Pick-up Summer,Pinball Summer,1980.0,99.0,pickup summer,4.3,449,01/01/24 17:30,05/01/24
209,209,tt0083141,Drama,110,tvMovie,Summer Solstice,Summer Solstice,1981.0,75.0,summer solstice,7.1,287,01/01/24 17:30,05/01/24
210,210,tt0083141,Romance,110,tvMovie,Summer Solstice,Summer Solstice,1981.0,75.0,summer solstice,7.1,287,01/01/24 17:30,05/01/24
211,211,tt0083947,Drama,111,movie,Five Days One Summer,Five Days One Summer,1982.0,108.0,five days one summer,6.1,1341,01/01/24 17:30,05/01/24
212,212,tt0084265,Drama,112,tvMovie,The Long Summer of George Adams,The Long Summer of George Adams,1982.0,100.0,the long summer of george adams,7.4,99,01/01/24 17:30,05/01/24
213,213,tt0084328,Comedy,113,tvMovie,A Midsummer Night's Dream,A Midsummer Night's Dream,1982.0,91.04358068315665,a midsummer nights dream,7.8,105,01/01/24 17:30,05/01/24
214,214,tt0084328,Fantasy,113,tvMovie,A Midsummer Night's Dream,A Midsummer Night's Dream,1982.0,91.04358068315665,a midsummer nights dream,7.8,105,01/01/24 17:30,05/01/24
215,215,tt0084329,Comedy,114,movie,A Midsummer Night's Sex Comedy,A Midsummer Night's Sex Comedy,1982.0,88.0,a midsummer nights sex comedy,6.6,20628,01/01/24 17:30,05/01/24
216,216,tt0084636,Horror,115,movie,Klynham Summer,The Scarecrow,1982.0,88.0,klynham summer,5.7,224,01/01/24 17:30,05/01/24
217,217,tt0084636,Mystery,115,movie,Klynham Summer,The Scarecrow,1982.0,88.0,klynham summer,5.7,224,01/01/24 17:30,05/01/24
218,218,tt0084636,Thriller,115,movie,Klynham Summer,The Scarecrow,1982.0,88.0,klynham summer,5.7,224,01/01/24 17:30,05/01/24
219,219,tt0084737,Comedy,116,movie,Summer Lovers,Summer Lovers,1982.0,98.0,summer lovers,5.8,4534,01/01/24 17:30,05/01/24
220,220,tt0084737,Drama,116,movie,Summer Lovers,Summer Lovers,1982.0,98.0,summer lovers,5.8,4534,01/01/24 17:30,05/01/24
221,221,tt0084737,Romance,116,movie,Summer Lovers,Summer Lovers,1982.0,98.0,summer lovers,5.8,4534,01/01/24 17:30,05/01/24
222,222,tt0084957,Comedy,117,movie,A Hot Summer Night,Een zwoele zomeravond,1982.0,95.0,a hot summer night,7.1,42,01/01/24 17:30,05/01/24
223,223,tt0085241,Drama,118,movie,Bicycles Are for the Summer,Las bicicletas son para el verano,1984.0,103.0,bicycles are for the summer,7.3,891,01/01/24 17:30,05/01/24
224,224,tt0086332,Comedy,119,movie,A Midsummer Night's Dream,Sogno di una notte d'estate,1983.0,104.0,a midsummer nights dream,5.4,81,01/01/24 17:30,05/01/24
225,225,tt0086332,Musical,119,movie,A Midsummer Night's Dream,Sogno di una notte d'estate,1983.0,104.0,a midsummer nights dream,5.4,81,01/01/24 17:30,05/01/24
226,226,tt0086385,Drama,120,tvMovie,Summer Girl,Summer Girl,1983.0,96.0,summer girl,6.2,173,01/01/24 17:30,05/01/24
227,227,tt0086387,Biography,121,movie,Summerspell,Summerspell,1983.0,100.0,summerspell,5.2,118,01/01/24 17:30,05/01/24
228,228,tt0086387,Drama,121,movie,Summerspell,Summerspell,1983.0,100.0,summerspell,5.2,118,01/01/24 17:30,05/01/24
229,229,tt0086655,Drama,122,movie,One Deadly Summer,L'été meurtrier,1983.0,133.0,one deadly summer,7.2,5468,01/01/24 17:30,05/01/24
230,230,tt0086655,Mystery,122,movie,One Deadly Summer,L'été meurtrier,1983.0,133.0,one deadly summer,7.2,5468,01/01/24 17:30,05/01/24
231,231,tt0087164,Drama,123,movie,A Summer at Grandpa's,Dong dong de jiàqi,1984.0,93.0,a summer at grandpas,7.6,1788,01/01/24 17:30,05/01/24
232,232,tt0087591,Drama,124,tvMovie,Last Day of Summer,Last Day of Summer,1984.0,54.0,last day of summer,8.4,55,01/01/24 17:30,05/01/24
233,233,tt0087719,Comedy,125,tvMovie,A Midsummer Night's Dream,A Midsummer Night's Dream,1984.0,80.0,a midsummer nights dream,6.9,36,01/01/24 17:30,05/01/24
234,234,tt0087719,Drama,125,tvMovie,A Midsummer Night's Dream,A Midsummer Night's Dream,1984.0,80.0,a midsummer nights dream,6.9,36,01/01/24 17:30,05/01/24
235,235,tt0087719,Fantasy,125,tvMovie,A Midsummer Night's Dream,A Midsummer Night's Dream,1984.0,80.0,a midsummer nights dream,6.9,36,01/01/24 17:30,05/01/24
236,236,tt0088201,Comedy,126,tvMovie,Summer Fantasy,Summer Fantasy,1984.0,120.0,summer fantasy,5.1,195,01/01/24 17:30,05/01/24
237,237,tt0088201,Drama,126,tvMovie,Summer Fantasy,Summer Fantasy,1984.0,120.0,summer fantasy,5.1,195,01/01/24 17:30,05/01/24
238,238,tt0088201,Romance,126,tvMovie,Summer Fantasy,Summer Fantasy,1984.0,120.0,summer fantasy,5.1,195,01/01/24 17:30,05/01/24
239,239,tt0088202,Drama,127,movie,A Summer in Saint Tropez,Un été à Saint-Tropez,1983.0,59.0,a summer in saint tropez,5.1,561,01/01/24 17:30,05/01/24
240,240,tt0088202,Music,127,movie,A Summer in Saint Tropez,Un été à Saint-Tropez,1983.0,59.0,a summer in saint tropez,5.1,561,01/01/24 17:30,05/01/24
241,241,tt0088202,Romance,127,movie,A Summer in Saint Tropez,Un été à Saint-Tropez,1983.0,59.0,a summer in saint tropez,5.1,561,01/01/24 17:30,05/01/24
242,242,tt0088203,Drama,128,movie,Summer's Children,Summer's Children,1979.0,83.0,summers children,5.5,25,01/01/24 17:30,05/01/24
243,243,tt0088203,Mystery,128,movie,Summer's Children,Summer's Children,1979.0,83.0,summers children,5.5,25,01/01/24 17:30,05/01/24
244,244,tt0088338,Comedy,129,movie,The Elusive Summer of '68,Varljivo leto '68,1984.0,91.0,the elusive summer of 68,8.5,6140,01/01/24 17:30,05/01/24
245,245,tt0088338,Drama,129,movie,The Elusive Summer of '68,Varljivo leto '68,1984.0,91.0,the elusive summer of 68,8.5,6140,01/01/24 17:30,05/01/24
246,246,tt0088338,Romance,129,movie,The Elusive Summer of '68,Varljivo leto '68,1984.0,91.0,the elusive summer of 68,8.5,6140,01/01/24 17:30,05/01/24
247,247,tt0089202,Comedy,130,tvMovie,Gidget's Summer Reunion,Gidget's Summer Reunion,1985.0,93.0,gidgets summer reunion,6.2,108,01/01/24 17:30,05/01/24
248,248,tt0089202,Drama,130,tvMovie,Gidget's Summer Reunion,Gidget's Summer Reunion,1985.0,93.0,gidgets summer reunion,6.2,108,01/01/24 17:30,05/01/24
249,249,tt0090098,Comedy,131,movie,Summer Rental,Summer Rental,1985.0,87.0,summer rental,6.3,18610,01/01/24 17:30,05/01/24
250,250,tt0090099,Comedy,132,tvMovie,A Summer to Remember,A Summer to Remember,1985.0,93.0,a summer to remember,7.0,187,01/01/24 17:30,05/01/24
251,251,tt0090099,Drama,132,tvMovie,A Summer to Remember,A Summer to Remember,1985.0,93.0,a summer to remember,7.0,187,01/01/24 17:30,05/01/24
252,252,tt0090663,Drama,133,tvMovie,As Summers Die,As Summers Die,1986.0,87.0,as summers die,6.0,869,01/01/24 17:30,05/01/24
253,253,tt0090932,Crime,134,movie,Last Summer in Tangiers,Dernier été à Tanger,1987.0,115.0,last summer in tangiers,4.9,203,01/01/24 17:30,05/01/24
254,254,tt0090932,Drama,134,movie,Last Summer in Tangiers,Dernier été à Tanger,1987.0,115.0,last summer in tangiers,4.9,203,01/01/24 17:30,05/01/24
255,255,tt0090932,Romance,134,movie,Last Summer in Tangiers,Dernier été à Tanger,1987.0,115.0,last summer in tangiers,4.9,203,01/01/24 17:30,05/01/24
256,256,tt0091680,Comedy,135,movie,One Crazy Summer,One Crazy Summer,1986.0,93.0,one crazy summer,6.4,16952,01/01/24 17:30,05/01/24
257,257,tt0091680,Romance,135,movie,One Crazy Summer,One Crazy Summer,1986.0,93.0,one crazy summer,6.4,16952,01/01/24 17:30,05/01/24
258,258,tt0091985,Crime,136,movie,The Summer of the Samurai,Der Sommer des Samurai,1986.0,100.0,the summer of the samurai,5.7,60,01/01/24 17:30,05/01/24
259,259,tt0091985,Drama,136,movie,The Summer of the Samurai,Der Sommer des Samurai,1986.0,100.0,the summer of the samurai,5.7,60,01/01/24 17:30,05/01/24
260,260,tt0092678,Drama,137,movie,Late Summer Blues,Blues Lahofesh Hagadol,1987.0,101.0,late summer blues,7.5,308,01/01/24 17:30,05/01/24
261,261,tt0092678,Romance,137,movie,Late Summer Blues,Blues Lahofesh Hagadol,1987.0,101.0,late summer blues,7.5,308,01/01/24 17:30,05/01/24
262,262,tt0093516,Comedy,138,movie,Meatballs III: Summer Job,Meatballs III: Summer Job,1986.0,96.0,meatballs iii summer job,3.5,2631,01/01/24 17:30,05/01/24
263,263,tt0093516,Fantasy,138,movie,Meatballs III: Summer Job,Meatballs III: Summer Job,1986.0,96.0,meatballs iii summer job,3.5,2631,01/01/24 17:30,05/01/24
264,264,tt0093516,Romance,138,movie,Meatballs III: Summer Job,Meatballs III: Summer Job,1986.0,96.0,meatballs iii summer job,3.5,2631,01/01/24 17:30,05/01/24
265,265,tt0093650,Comedy,139,movie,"Summer Night with Greek Profile, Almond Eyes and Scent of Basil","Notte d'estate con profilo greco, occhi a mandorla e odore di basilico",1986.0,94.0,summer night with greek profile almond eyes and scent of basil,5.8,380,01/01/24 17:30,05/01/24
266,266,tt0094070,Drama,140,movie,Summer Camp Nightmare,Summer Camp Nightmare,1986.0,89.0,summer camp nightmare,5.3,989,01/01/24 17:30,05/01/24
267,267,tt0094070,Horror,140,movie,Summer Camp Nightmare,Summer Camp Nightmare,1986.0,89.0,summer camp nightmare,5.3,989,01/01/24 17:30,05/01/24
268,268,tt0094070,Thriller,140,movie,Summer Camp Nightmare,Summer Camp Nightmare,1986.0,89.0,summer camp nightmare,5.3,989,01/01/24 17:30,05/01/24
269,269,tt0094071,Drama,141,movie,Summer Heat,Summer Heat,1987.0,80.0,summer heat,4.8,431,01/01/24 17:30,05/01/24
270,270,tt0094072,Comedy,142,movie,Summer School,Summer School,1987.0,97.0,summer school,6.6,22457,01/01/24 17:30,05/01/24
271,271,tt0094072,Romance,142,movie,Summer School,Summer School,1987.0,97.0,summer school,6.6,22457,01/01/24 17:30,05/01/24
272,272,tt0094318,Adventure,143,movie,White Water Summer,White Water Summer,1987.0,90.0,white water summer,6.2,6023,01/01/24 17:30,05/01/24
273,273,tt0094318,Drama,143,movie,White Water Summer,White Water Summer,1987.0,90.0,white water summer,6.2,6023,01/01/24 17:30,05/01/24
274,274,tt0094595,Drama,144,movie,Summer Vacation 1999,1999 nen no natsu yasumi,1988.0,90.0,summer vacation 1999,6.6,300,01/01/24 17:30,05/01/24
275,275,tt0094595,Fantasy,144,movie,Summer Vacation 1999,1999 nen no natsu yasumi,1988.0,90.0,summer vacation 1999,6.6,300,01/01/24 17:30,05/01/24
276,276,tt0094595,Mystery,144,movie,Summer Vacation 1999,1999 nen no natsu yasumi,1988.0,90.0,summer vacation 1999,6.6,300,01/01/24 17:30,05/01/24
277,277,tt0094637,Comedy,145,movie,Aloha Summer,Aloha Summer,1988.0,98.0,aloha summer,5.7,301,01/01/24 18:30,05/01/24
278,278,tt0094637,Drama,145,movie,Aloha Summer,Aloha Summer,1988.0,98.0,aloha summer,5.7,301,01/01/24 18:30,05/01/24
279,279,tt0094795,Action,146,movie,Breaking Loose: Summer City II,Breaking Loose: Summer City II,1988.0,87.0,breaking loose summer city ii,3.9,60,01/01/24 18:30,05/01/24
280,280,tt0095280,Biography,147,movie,Haunted Summer,Haunted Summer,1988.0,106.0,haunted summer,5.8,594,01/01/24 18:30,05/01/24
281,281,tt0095280,Drama,147,movie,Haunted Summer,Haunted Summer,1988.0,106.0,haunted summer,5.8,594,01/01/24 18:30,05/01/24
282,282,tt0095280,Romance,147,movie,Haunted Summer,Haunted Summer,1988.0,106.0,haunted summer,5.8,594,01/01/24 18:30,05/01/24
283,283,tt0095433,Biography,148,movie,The Summer of Aviya,Ha-Kayitz Shel Aviya,1988.0,95.0,the summer of aviya,7.1,439,01/01/24 18:30,05/01/24
284,284,tt0095433,Drama,148,movie,The Summer of Aviya,Ha-Kayitz Shel Aviya,1988.0,95.0,the summer of aviya,7.1,439,01/01/24 18:30,05/01/24
285,285,tt0095441,Action,149,movie,The Cold Summer of 1953,Kholodnoe leto pyatdesyat tretego,1988.0,101.0,the cold summer of 1953,7.8,2595,01/01/24 18:30,05/01/24
286,286,tt0095441,Crime,149,movie,The Cold Summer of 1953,Kholodnoe leto pyatdesyat tretego,1988.0,101.0,the cold summer of 1953,7.8,2595,01/01/24 18:30,05/01/24
287,287,tt0095441,Drama,149,movie,The Cold Summer of 1953,Kholodnoe leto pyatdesyat tretego,1988.0,101.0,the cold summer of 1953,7.8,2595,01/01/24 18:30,05/01/24
288,288,tt0095920,Drama,150,movie,Summer Temptations,Provocazione,1988.0,83.0,summer temptations,4.7,216,01/01/24 18:30,05/01/24
289,289,tt0096036,Drama,151,movie,Summer Thefts,Sarikat Sayfeya,1988.0,102.0,summer thefts,7.1,139,01/01/24 18:30,05/01/24
290,290,tt0096137,Drama,152,movie,Summer,Sommer,1988.0,105.0,summer,6.5,21,01/01/24 18:30,05/01/24
291,291,tt0096189,Drama,153,movie,A Summer Story,A Summer Story,1988.0,95.0,a summer story,7.2,1249,01/01/24 18:30,06/01/24
292,292,tt0096189,Romance,153,movie,A Summer Story,A Summer Story,1988.0,95.0,a summer story,7.2,1249,01/01/24 18:30,06/01/24
293,293,tt0096190,Comedy,154,movie,Summertime Blues,Summertime Blues: Lemon Popsicle VIII,1988.0,90.0,summertime blues,4.7,757,01/01/24 18:30,06/01/24
294,294,tt0097160,Comedy,155,tvMovie,A Day in Summer,A Day in Summer,1989.0,105.0,a day in summer,8.4,31,01/01/24 18:30,06/01/24
295,295,tt0097160,Drama,155,tvMovie,A Day in Summer,A Day in Summer,1989.0,105.0,a day in summer,8.4,31,01/01/24 18:30,06/01/24
296,296,tt0097765,Mystery,156,movie,A Summer to Remember,Ljeto za sjecanje,1990.0,105.0,a summer to remember,6.4,55,01/01/24 18:30,06/01/24
297,297,tt0098411,Comedy,157,movie,Summer Job,Summer Job,1989.0,92.0,summer job,4.4,662,01/01/24 18:30,06/01/24
298,298,tt0098463,Drama,158,movie,That Summer of White Roses,Djavolji raj,1989.0,98.0,that summer of white roses,5.8,178,01/01/24 18:30,06/01/24
299,299,tt0098463,War,158,movie,That Summer of White Roses,Djavolji raj,1989.0,98.0,that summer of white roses,5.8,178,01/01/24 18:30,06/01/24
300,300,tt0098587,Drama,159,movie,Summer of the Colt,El verano del potro,1989.0,100.0,summer of the colt,6.2,134,01/01/24 18:30,06/01/24
301,301,tt0098587,Family,159,movie,Summer of the Colt,El verano del potro,1989.0,100.0,summer of the colt,6.2,134,01/01/24 18:30,06/01/24
302,302,tt0098623,Drama,160,movie,Warm Summer Rain,Warm Summer Rain,1989.0,82.0,warm summer rain,4.9,501,01/01/24 18:30,06/01/24
303,303,tt0098623,Romance,160,movie,Warm Summer Rain,Warm Summer Rain,1989.0,82.0,warm summer rain,4.9,501,01/01/24 18:30,06/01/24
304,304,tt0100277,Drama,161,movie,Summer Night in Town,Nuit d'été en ville,1990.0,85.0,summer night in town,6.1,525,01/01/24 18:30,06/01/24
305,305,tt0100277,Romance,161,movie,Summer Night in Town,Nuit d'été en ville,1990.0,85.0,summer night in town,6.1,525,01/01/24 18:30,06/01/24
306,306,tt0100715,Biography,162,tvMovie,Summer Dreams: The Story of the Beach Boys,Summer Dreams: The Story of the Beach Boys,1990.0,90.0,summer dreams the story of the beach boys,6.4,528,01/01/24 18:30,06/01/24
307,307,tt0100715,Drama,162,tvMovie,Summer Dreams: The Story of the Beach Boys,Summer Dreams: The Story of the Beach Boys,1990.0,90.0,summer dreams the story of the beach boys,6.4,528,01/01/24 18:30,06/01/24
308,308,tt0100715,Music,162,tvMovie,Summer Dreams: The Story of the Beach Boys,Summer Dreams: The Story of the Beach Boys,1990.0,90.0,summer dreams the story of the beach boys,6.4,528,01/01/24 18:30,06/01/24
309,309,tt0101328,Comedy,163,movie,An American Summer,An American Summer,1990.0,100.0,an american summer,5.4,289,01/01/24 18:30,06/01/24
310,310,tt0101328,Drama,163,movie,An American Summer,An American Summer,1990.0,100.0,an american summer,5.4,289,01/01/24 18:30,06/01/24
311,311,tt0101449,Comedy,164,movie,Bikini Summer,Bikini Summer,1990.0,87.0,bikini summer,3.6,586,01/01/24 18:30,06/01/24
312,312,tt0101449,Romance,164,movie,Bikini Summer,Bikini Summer,1990.0,87.0,bikini summer,3.6,586,01/01/24 18:30,06/01/24
313,313,tt0101985,Crime,165,movie,A Brighter Summer Day,Guling jie shaonian sharen shijian,1991.0,237.0,a brighter summer day,8.2,13034,01/01/24 18:30,06/01/24
314,314,tt0101985,Drama,165,movie,A Brighter Summer Day,Guling jie shaonian sharen shijian,1991.0,237.0,a brighter summer day,8.2,13034,01/01/24 18:30,06/01/24
315,315,tt0101985,Romance,165,movie,A Brighter Summer Day,Guling jie shaonian sharen shijian,1991.0,237.0,a brighter summer day,8.2,13034,01/01/24 18:30,06/01/24
316,316,tt0102878,Drama,166,movie,A Sensuous Summer,A Sensuous Summer,1991.0,80.0,a sensuous summer,4.2,57,01/01/24 18:30,06/01/24
317,317,tt0102878,Romance,166,movie,A Sensuous Summer,A Sensuous Summer,1991.0,80.0,a sensuous summer,4.2,57,01/01/24 18:30,06/01/24
318,318,tt0102907,,167,movie,Summer of the Lion Kings,Shishiohtachi no natsu,1991.0,107.0,summer of the lion kings,4.7,11,01/01/24 18:30,06/01/24
319,319,tt0103005,Drama,168,tvMovie,The Summer My Father Grew Up,The Summer My Father Grew Up,1991.0,97.0,the summer my father grew up,6.2,75,01/01/24 18:30,06/01/24
320,320,tt0103813,Comedy,169,movie,Bikini Summer II,Bikini Summer II,1992.0,85.0,bikini summer ii,3.3,513,01/01/24 18:30,06/01/24
321,321,tt0103997,Comedy,170,tvMovie,The Comrades of Summer,The Comrades of Summer,1992.0,90.0,the comrades of summer,5.9,399,01/01/24 18:30,06/01/24
322,322,tt0103997,Sport,170,tvMovie,The Comrades of Summer,The Comrades of Summer,1992.0,90.0,the comrades of summer,5.9,399,01/01/24 18:30,06/01/24
323,323,tt0105801,Comedy,171,movie,Wet and Wild Summer!,Wet and Wild Summer!,1993.0,95.0,wet and wild summer,4.1,314,01/01/24 19:30,06/01/24
324,324,tt0105853,Comedy,172,movie,Summer Lovers,Xia ri qing ren,1992.0,80.0,summer lovers,6.0,50,01/01/24 19:30,06/01/24
325,325,tt0105853,Romance,172,movie,Summer Lovers,Xia ri qing ren,1992.0,80.0,summer lovers,6.0,50,01/01/24 19:30,06/01/24
